Price,Area,Price per cent,Location,Latitude,Longitude,distance_to_technopark,distance_to_agasthyamalai_hills,distance_to_ponmudi_hills,distance_to_nearest_beach,distance_to_nearest_lake,density,price_to_price_per_cent_ratio,beach_proximity,lake_proximity,Unnamed: 0,Url
9000000.0,7.0,1285714.286,vettamukku,8.5066,76.9858,17.774202,48.59153,52.774723,11.832711,12.02813,Low,6.999999998444444,Inland,Inland,,
4200000.0,14.0,300000.0,karakonam,8.3906,77.1686,44.352106,60.405938,64.589131,18.305709,23.188205,Low,14.0,Inland,Inland,,
11500000.0,7.12,1615168.539,vallakkadavu,8.475,76.9195,14.243906,56.705267,60.88846,1.158748,8.862686,Low,7.120000001436382,Sea view,Inland,,
4500000.0,5.15,873786.4078,chenkottukonam,8.5838,76.9024,5.331495,49.784346,53.967539,8.005207,11.549004,Low,5.149999999805444,Inland,Inland,,
8400000.0,10.5,800000.0,kazhakkoottam,8.5686,76.8731,1.3051,54.06213,58.245323,3.089955,8.289953,Low,10.5,Inland,Inland,,
37000000.0,37.0,1000000.0,nellimoodu,8.3811,77.0421,31.857701,58.892372,63.075565,5.717811,9.422476,Low,37.0,Inland,Inland,,
8000000.0,10.0,800000.0,malayinkeezh,8.4902,77.0361,24.337032,47.113524,51.296717,16.808597,11.716912,Low,10.0,Inland,Inland,,
17600000.0,8.0,2200000.0,ptp nagar,8.5115,76.9909,17.622995,47.816632,51.999825,12.841586,12.255513,Low,8.0,Inland,Inland,,
10500000.0,15.0,700000.0,pothencode,8.6195,76.8987,8.680096,47.789459,51.972652,11.139722,14.389154,Low,15.0,Inland,Inland,,
2040000.0,4.0,510000.0,balaramapuram,8.4321,77.0503,28.722221,51.713743,55.896936,10.107014,7.286278,Low,4.0,Inland,Inland,,
7200000.0,20.0,360000.0,alamcode,8.7239,76.8181,21.465847,58.833707,62.157557,15.143326,14.992612,Low,20.0,Inland,Inland,,
3000000.0,30.0,100000.0,keezharoor,8.4618,77.1313,37.901223,49.89612,54.079313,22.910201,20.488236,Low,30.0,Inland,Inland,,
3800000.0,5.0,760000.0,karyavattom,8.5678,76.8908,2.866703,52.08072,56.263913,5.540415,9.009202,Low,5.0,Inland,Inland,,
8000000.0,20.0,400000.0,vattappara,8.5927,76.9499,12.137705,42.670325,46.853518,14.811417,15.145692,Low,20.0,Inland,Inland,,
8400000.0,24.0,350000.0,puthenthope,8.5767,76.8361,6.509575,58.038487,62.22168,2.118422,11.842029,Low,24.0,Sea view,Inland,,
8500000.0,8.5,1000000.0,peroorkada,8.5376,76.9666,13.216524,44.763425,48.946618,11.353845,9.762635,Low,8.5,Inland,Inland,,
2800000.0,7.0,400000.0,aruvikkara,8.5654,77.0161,19.941956,38.705062,42.888255,19.304954,17.713744,Low,7.0,Inland,Inland,,
1800000.0,6.0,300000.0,thirumala,8.5041,76.9917,18.7736,48.798465,52.981658,11.666181,11.668466,Low,6.0,Inland,Inland,,
7700000.0,5.5,1400000.0,maruthankuzhi,8.5315,76.9926,16.991334,45.286898,49.470091,14.204962,13.394571,Low,5.5,Inland,Inland,,
19000000.0,14.53,1307639.367,muttada,8.5338,76.9471,11.165785,47.385297,51.56849,9.602435,8.011225,Low,14.529999998080507,Inland,Inland,,
9000000.0,9.0,1000000.0,pipinmoodu,8.5216,76.9708,14.420745,46.791564,50.974757,11.377576,10.111304,Low,9.0,Inland,Inland,,
16600000.0,83.0,200000.0,vilappilsala,8.5302,77.043,24.499694,41.495555,45.678748,18.758983,17.280862,Low,83.0,Inland,Inland,,
20000000.0,10.0,2000000.0,vazhuthacaud,8.5021,76.9642,15.16898,49.609433,53.792626,9.201311,9.256714,Low,10.0,Inland,Inland,,
23000000.0,40.0,575000.0,puthenthope,8.5767,76.8361,6.509575,58.038487,62.22168,2.118422,11.842029,Low,40.0,Sea view,Inland,,
19600000.0,56.0,350000.0,kaniyapuram,8.5844,76.8503,4.769451,55.768939,59.952132,3.451234,11.161453,High,56.0,Inland,Inland,,
3500000.0,5.25,666666.6667,thampanoor,8.4909,76.9527,15.21302,51.109995,55.293188,7.86567,8.261072,Low,5.249999999737501,Inland,Inland,,
6800000.0,8.0,850000.0,peyad,8.5173,77.0237,22.032659,45.040947,49.22414,15.810231,14.532601,Low,8.0,Inland,Inland,,
3300000.0,16.5,200000.0,alummoodu,8.3988,77.0881,33.752249,55.199138,59.382331,10.890747,12.316306,Low,16.5,Inland,Inland,,
16000000.0,40.0,400000.0,keltron junction,8.5702,76.9891,16.301716,40.074369,44.257562,16.407986,14.816776,Low,40.0,Inland,Inland,,
3850000.0,4.1,939024.3902,vazhayila,8.5493,76.9773,14.941109,43.221928,47.405121,13.319156,11.727946,Low,4.100000000191688,Inland,Inland,,
2600000.0,28.0,92857.14286,vembayam,8.6393,76.9369,14.280645,42.998393,47.181586,16.740271,19.355085,Low,27.99999999913846,Inland,Inland,,
4500000.0,15.0,300000.0,chenkottukonam,8.5838,76.9024,5.331495,49.784346,53.967539,8.005207,11.549004,Low,15.0,Inland,Inland,,
22000000.0,17.0,1294117.647,kazhakkoottam,8.5686,76.8731,1.3051,54.06213,58.245323,3.089955,8.289953,High,17.000000000772726,Inland,Inland,,
85500000.0,32.0,2296375.5430500004,vellayambalam,8.5086,76.9657,14.934039,48.781893,52.965086,9.77404,9.187967,Low,32.0,Inland,Inland,,
11000000.0,5.0,2200000.0,sreevaraham,8.4776,76.942,14.170828,53.174086,57.357279,5.036668,7.29075,Low,5.0,Inland,Inland,,
3300000.0,7.0,471428.5714,kattakkada,8.5033,77.0852,29.967282,42.455763,46.638956,20.251251,17.19968,Low,7.000000000424242,Inland,Inland,,
3000000.0,42.0,71428.57143,pazhakutty,8.6117,76.9945,20.155434,35.772186,39.955379,22.180047,20.588837,Low,41.99999999916,Inland,Inland,,
7000000.0,30.0,233333.3333,marayamuttom,8.4165,77.1082,36.100454,55.447474,59.630667,14.522803,15.175828,Low,30.00000000428572,Inland,Inland,,
5400000.0,4.3,1255813.953,kazhakkoottam,8.5686,76.8731,1.3051,54.06213,58.245323,3.089955,8.289953,Low,4.300000001672222,Inland,Inland,,
2500000.0,25.0,100000.0,thoongampara,8.4908,77.0752,29.862929,44.346894,48.530087,18.296323,15.244752,Low,25.0,Inland,Inland,,
53600000.0,67.0,800000.0,neyyattinkara,8.4027,77.0861,33.284209,54.674092,58.857285,11.435348,11.848266,High,67.0,Inland,Inland,,
39000000.0,13.0,2296375.5430500004,vattiyoorkavu,8.5241,76.9882,16.537754,46.100144,50.283337,12.962364,12.151973,Low,13.0,Inland,Inland,,
4800000.0,3.0,1600000.0,ambalathara,8.4546,76.9542,17.334053,55.457479,59.640672,6.445303,10.714211,Low,3.0,Inland,Inland,,
7000000.0,20.0,350000.0,vattappara,8.5927,76.9499,12.137705,42.670325,46.853518,14.811417,15.145692,Low,20.0,Inland,Inland,,
9800000.0,12.0,816666.6667,nalanchira,8.5392,76.948,10.685045,46.75897,50.942163,9.964972,8.373762,Low,11.999999999510203,Inland,Inland,,
8100000.0,12.0,675000.0,vellayani,8.4453,76.9925,22.592664,54.965957,59.14915,9.760065,4.66838,Low,12.0,Inland,Inland,,
3500000.0,10.0,350000.0,pazhakutty,8.6117,76.9945,20.155434,35.772186,39.955379,22.180047,20.588837,Low,10.0,Inland,Inland,,
3600000.0,6.0,600000.0,kovalam,8.3988,76.982,23.553144,62.189857,66.37305,1.251557,5.736696,Low,6.0,Sea view,Inland,,
7374000.0,12.29,600000.0,attingal,8.6982,76.8137,18.106345,58.660363,62.843556,16.803479,11.596318,Low,12.29,Inland,Inland,,
3000000.0,4.0,750000.0,alathara,8.5326,76.8983,6.901241,53.108384,57.291577,6.638185,4.550691,Low,4.0,Inland,Inland,,
3600000.0,6.0,600000.0,kovalam,8.3988,76.982,23.553144,62.189857,66.37305,1.251557,5.736696,Low,6.0,Sea view,Inland,,
2400000.0,4.0,600000.0,vellayani,8.4453,76.9925,22.592664,54.965957,59.14915,9.760065,4.66838,Low,4.0,Inland,Inland,,
40000000.0,250.0,160000.0,puthukurichy,8.603,76.8188,9.533561,60.118109,64.301302,5.940703,9.449691,Low,250.0,Inland,Inland,,
1350000.0,3.05,442622.9508,venchavode,8.5796,76.9045,5.346688,49.7798,53.962993,8.0204,11.26792,Low,3.050000000135556,Inland,Inland,,
32500000.0,21.0,1547619.048,arappuramukku,8.5115,76.9909,17.622995,47.816632,51.999825,12.841586,12.255513,High,20.99999999483077,Inland,Inland,,
3800000.0,9.5,400000.0,muttakkad,8.4074,76.9888,24.465097,60.872938,65.056131,2.720258,4.049393,Low,9.5,Sea view,Inland,,
3500000.0,3.0,1166666.667,ambalamukku,8.5319,76.9601,12.48052,45.839985,50.023178,10.270265,8.679055,Low,2.999999999142857,Inland,Inland,,
27000000.0,13.0,2076923.077,pettah,8.495,76.9294,11.817389,52.023666,56.206859,4.436262,4.622351,Low,12.999999999518518,Inland,Inland,,
4000000.0,16.5,242424.2424,kallambalam,8.7629,76.7914,26.169544,62.15558,64.820835,12.01761,19.696309,Low,16.50000000165,Inland,Inland,,
8500000.0,4.5,1888888.889,kuravankonam,8.5243,76.9542,12.6403,47.342422,51.525615,9.142452,7.551242,Low,4.499999999735294,Inland,Inland,,
8000000.0,20.0,400000.0,karette,8.7308,76.898,22.402617,47.852306,51.514579,24.616804,21.037835,Low,20.0,Inland,Inland,,
6000000.0,10.0,600000.0,pravachambalam,8.4494,77.0115,23.16121,54.077387,58.26058,9.69703,4.605345,Low,10.0,Inland,Inland,,
16000000.0,20.0,800000.0,kaniyapuram,8.5844,76.8503,4.769451,55.768939,59.952132,3.451234,11.161453,Low,20.0,Inland,Inland,,
7500000.0,4.5,1666666.667,kazhakkoottam,8.5686,76.8731,1.3051,54.06213,58.245323,3.089955,8.289953,Low,4.4999999991,Inland,Inland,,
4025000.0,7.0,575000.0,keraladityapuram,8.564,76.9341,8.72069,46.414246,50.597439,11.394402,9.994986,Low,7.0,Inland,Inland,,
6500000.0,7.0,928571.4286,pachalloor,8.4266,76.9614,19.692934,59.016229,63.199422,4.293528,8.397903,High,6.999999999784616,Inland,Inland,,
4800000.0,6.0,800000.0,peyad,8.5173,77.0237,22.032659,45.040947,49.22414,15.810231,14.532601,Low,6.0,Inland,Inland,,
6000000.0,53.02,113164.8435,pothencode,8.6195,76.8987,8.680096,47.789459,51.972652,11.139722,14.389154,Low,53.0199999790571,Inland,Inland,,
7000000.0,7.3,958904.1096,aakkulam,8.5335,76.9047,7.596609,52.369041,56.552234,6.96918,4.881686,Low,7.2999999999165714,Inland,Inland,,
52800000.0,48.0,1100000.0,pongumoodu,8.5393,76.9174,7.839663,50.295587,54.47878,7.969712,6.378502,Low,48.0,Inland,Inland,,
14500000.0,17.0,852941.1765,nalanchira,8.5392,76.948,10.685045,46.75897,50.942163,9.964972,8.373762,Low,16.999999999413795,Inland,Inland,,
3600000.0,5.5,654545.4545,karyavattom,8.5678,76.8908,2.866703,52.08072,56.263913,5.540415,9.009202,Low,5.500000000381944,Inland,Inland,,
11300000.0,45.0,251111.1111,kilimanoor,8.7701,76.8808,27.545897,50.600084,53.265339,23.867769,23.2107,High,45.00000000199115,Inland,Inland,,
10300000.0,23.0,447826.087,mannanthala,8.5616,76.9427,9.841727,45.625621,49.808814,11.934242,10.343032,Low,22.99999999776699,Inland,Inland,,
13400000.0,67.0,200000.0,alamcode,8.7239,76.8181,21.465847,58.833707,62.157557,15.143326,14.992612,Low,67.0,Inland,Inland,,
4000000.0,17.5,228571.4286,parassala,8.3431,77.1526,43.750559,65.197448,69.380641,12.427962,22.314616,Low,17.4999999978125,Inland,Inland,,
19000000.0,10.0,1900000.0,attukal,8.4708,76.9571,16.34782,53.506802,57.689995,6.268606,9.450005,Low,10.0,Inland,Inland,,
5400000.0,4.0,1350000.0,neeramankara,8.4759,76.9708,17.772127,52.921529,57.104722,8.444909,10.219585,Low,4.0,Inland,Inland,,
13300000.0,38.0,350000.0,venjaramoodu,8.6781,76.9096,16.182971,46.857726,51.040919,18.397158,17.042901,Low,38.0,Inland,Inland,,
21600000.0,18.0,1200000.0,kairali nagar,8.5204,76.9765,15.948055,47.570095,51.753288,12.20969,11.562274,Low,18.0,Inland,Inland,,
22300000.0,80.0,278750.0,vennicode,8.7094,76.7481,27.127331,69.822587,73.146437,8.128157,16.342846,Low,80.0,Inland,Inland,,
8400000.0,28.0,300000.0,balaramapuram,8.4321,77.0503,28.722221,51.713743,55.896936,10.107014,7.286278,Low,28.0,Inland,Inland,,
3800000.0,20.0,190000.0,kallikkad,8.5328,77.1241,35.539377,41.107867,45.29106,26.904302,23.668096,High,20.0,Inland,Inland,,
6000000.0,6.0,1000000.0,mudavanmugal,8.4869,76.9832,17.949765,51.283665,55.466858,9.981647,10.361971,Low,6.0,Inland,Inland,,
2500000.0,7.0,357142.8571,nedumangad,8.608,77.0046,20.217621,34.3255,38.508693,21.839424,20.248214,Low,7.000000000839999,Inland,Inland,,
5250000.0,3.75,1400000.0,oruvaathilkotta,8.5172,76.9024,9.308908,54.044883,58.228076,3.70508,0.485822,Low,3.75,Inland,Lakefront,,
3000000.0,5.0,600000.0,menamkulam,8.5587,76.8591,3.939382,56.696412,60.879605,1.250109,8.382195,Low,5.0,Sea view,Inland,,
7000000.0,14.0,500000.0,vizhinjam,8.3932,77.0046,26.898654,59.525163,63.708356,4.045079,5.713554,Low,14.0,Inland,Inland,,
30000000.0,100.0,300000.0,nedumangad,8.608,77.0046,20.217621,34.3255,38.508693,21.839424,20.248214,Low,100.0,Inland,Inland,,
20000000.0,50.0,400000.0,kollamkavu,8.6214,77.0017,21.417938,34.137357,38.32055,23.039741,21.448531,Low,50.0,Inland,Inland,,
16000000.0,7.5,2133333.333,kesavadasapuram,8.5297,76.9384,10.113221,48.454074,52.637267,8.046797,6.455587,Low,7.500000001171875,Inland,Inland,,
4600000.0,8.0,575000.0,peyad,8.5173,77.0237,22.032659,45.040947,49.22414,15.810231,14.532601,Low,8.0,Inland,Inland,,
2200000.0,7.0,314285.7143,vettinad,8.6152,76.9398,12.300418,43.458191,47.641384,14.97413,16.26851,Low,6.999999999681818,Inland,Inland,,
24000000.0,24.0,1000000.0,kazhakkoottam,8.5686,76.8731,1.3051,54.06213,58.245323,3.089955,8.289953,High,24.0,Inland,Inland,,
6600000.0,2.9,2275862.069,pattom,8.5207,76.9423,11.838466,48.973988,53.157181,7.873973,6.282763,Low,2.8999999999560604,Inland,Inland,,
7000000.0,22.0,318181.8182,puliyarakonam,8.5399,77.0176,20.788535,42.973616,47.156809,17.943719,17.133328,Low,21.99999999874285,Inland,Inland,,
6900000.0,10.0,690000.0,pallippuram,8.5943,76.8557,4.774731,54.0918,58.274993,5.128373,10.472922,Low,10.0,Inland,Inland,,
2000000.0,5.0,400000.0,neyyattinkara,8.4027,77.0861,33.284209,54.674092,58.857285,11.435348,11.848266,Low,5.0,Inland,Inland,,
25200000.0,42.0,600000.0,kovalam,8.3988,76.982,23.553144,62.189857,66.37305,1.251557,5.736696,Low,42.0,Sea view,Inland,,
9600000.0,12.0,800000.0,moonnamoodu,8.536,77.001,17.873572,44.369412,48.552605,15.321703,14.394191,Low,12.0,Inland,Inland,,
17500000.0,117.0,149572.6496,venjaramoodu,8.6781,76.9096,16.182971,46.857726,51.040919,18.397158,17.042901,High,116.99999997860571,Inland,Inland,,
2200000.0,16.0,137500.0,venpalavattom,8.5068,76.911,9.772839,53.186677,57.36987,4.186125,2.75313,High,16.0,Inland,Lake view,,
6900000.0,23.0,300000.0,pothencode,8.6195,76.8987,8.680096,47.789459,51.972652,11.139722,14.389154,Low,23.0,Inland,Inland,,
17000000.0,10.0,1700000.0,karikkakam,8.5033,76.9055,9.393678,54.687735,58.870928,2.939657,2.756722,Low,10.0,Sea view,Lake view,,
5000000.0,21.81,229252.6364,pallithura,8.5507,76.862,5.109672,57.332439,61.515632,1.686619,7.816139,Low,21.810000000506,Sea view,Inland,,
3900000.0,13.0,300000.0,puliyarakonam,8.5399,77.0176,20.788535,42.973616,47.156809,17.943719,17.133328,Low,13.0,Inland,Inland,,
7200000.0,8.0,900000.0,kulathoor,8.3319,77.0967,40.38119,64.786367,68.96956,5.40518,19.586336,Low,8.0,Inland,Inland,,
2250000.0,5.0,450000.0,peyad,8.5173,77.0237,22.032659,45.040947,49.22414,15.810231,14.532601,Low,5.0,Inland,Inland,,
9350000.0,5.5,1700000.0,nemom,8.4579,76.9994,21.375005,53.082335,57.265528,10.794403,5.708785,Low,5.5,Inland,Inland,,
30000000.0,15.0,2000000.0,karikkakom,8.5033,76.9055,9.393678,54.687735,58.870928,2.939657,2.756722,High,15.0,Sea view,Lake view,,
2250000.0,5.0,450000.0,vellayani,8.4453,76.9925,22.592664,54.965957,59.14915,9.760065,4.66838,Low,5.0,Inland,Inland,,
1000000.0,8.0,125000.0,kattakkada,8.5033,77.0852,29.967282,42.455763,46.638956,20.251251,17.19968,Low,8.0,Inland,Inland,,
3300000.0,6.0,550000.0,njandoorkonam,8.5843,76.9189,7.450484,47.456499,51.639692,10.124196,12.198008,Low,6.0,Inland,Inland,,
35000000.0,25.0,1400000.0,muttada,8.5338,76.9471,11.165785,47.385297,51.56849,9.602435,8.011225,Low,25.0,Inland,Inland,,
900000.0,9.0,100000.0,vellanad,8.5642,77.0593,25.785434,35.7125,39.895693,24.531399,22.940189,High,9.0,Inland,Inland,,
4500000.0,5.5,818181.8182,kulasekharam,8.5234,77.0061,19.250056,45.812396,49.995589,14.881053,14.82385,Low,5.499999999877778,Inland,Inland,,
82500000.0,33.0,2296375.5430500004,thiruvallam,8.4479,76.9557,18.116752,56.031606,60.214799,6.992976,10.639722,High,33.0,Inland,Inland,,
730000.0,5.0,146000.0,parottukonam,8.5399,76.9369,9.324121,47.614777,51.79797,8.949607,7.358397,Low,5.0,Inland,Inland,,
8250000.0,16.5,500000.0,vazhottukonam,8.5301,76.9852,15.965331,45.840987,50.02418,13.448701,12.45351,Low,16.5,Inland,Inland,,
2520000.0,6.3,400000.0,vembayam,8.6393,76.9369,14.280645,42.998393,47.181586,16.740271,19.355085,Low,6.3,Inland,Inland,,
7000000.0,20.0,350000.0,vizhinjam,8.3932,77.0046,26.898654,59.525163,63.708356,4.045079,5.713554,Low,20.0,Inland,Inland,,
2625000.0,5.25,500000.0,puthiyathura,8.337,77.0464,34.496291,63.776935,67.960128,2.929856,14.753876,Low,5.25,Sea view,Inland,,
2500000.0,18.0,138888.8889,neyyattinkara,8.4027,77.0861,33.284209,54.674092,58.857285,11.435348,11.848266,Low,17.99999999856,Inland,Inland,,
11000000.0,12.3,894308.9431,kudappanakunnu,8.549,76.9624,12.911424,44.62843,48.811623,12.428108,10.836898,Low,12.299999999854636,Inland,Inland,,
44100000.0,42.0,1050000.0,peroorkada,8.5376,76.9666,13.216524,44.763425,48.946618,11.353845,9.762635,Low,42.0,Inland,Inland,,
8370000.0,6.2,1350000.0,peroorkada,8.5376,76.9666,13.216524,44.763425,48.946618,11.353845,9.762635,Low,6.2,Inland,Inland,,
10000000.0,50.0,200000.0,vattiyoorkavu,8.5241,76.9882,16.537754,46.100144,50.283337,12.962364,12.151973,High,50.0,Inland,Inland,,
15000000.0,75.0,200000.0,chirayinkeezhu,8.6559,76.7832,17.625025,63.593848,67.777041,13.807769,6.636703,Low,75.0,Inland,Inland,,
2200000.0,6.5,338461.5385,kazhakkoottam,8.5686,76.8731,1.3051,54.06213,58.245323,3.089955,8.289953,Low,6.499999999261363,Inland,Inland,,
8500000.0,30.0,283333.3333,nedumangad,8.608,77.0046,20.217621,34.3255,38.508693,21.839424,20.248214,Low,30.00000000352941,Inland,Inland,,
3570000.0,7.0,510000.0,kudappanakunnu,8.549,76.9624,12.911424,44.62843,48.811623,12.428108,10.836898,Low,7.0,Inland,Inland,,
4700000.0,8.23,571081.4095,kudappanakunnu,8.549,76.9624,12.911424,44.62843,48.811623,12.428108,10.836898,Low,8.229999999676053,Inland,Inland,,
1400000.0,4.66,300429.1845,pothencode,8.6195,76.8987,8.680096,47.789459,51.972652,11.139722,14.389154,Low,4.660000000765572,Inland,Inland,,
2200000.0,11.0,200000.0,vellanad,8.5642,77.0593,25.785434,35.7125,39.895693,24.531399,22.940189,Low,11.0,Inland,Inland,,
4800000.0,4.88,983606.5574,thirumala,8.5041,76.9917,18.7736,48.798465,52.981658,11.666181,11.668466,Low,4.879999999886133,Inland,Inland,,
5500000.0,6.3,873015.873,vattiyoorkavu,8.5241,76.9882,16.537754,46.100144,50.283337,12.962364,12.151973,Low,6.3000000001145455,Inland,Inland,,
16000000.0,30.5,524590.1639,keltron junction,8.5723,76.9899,16.805744,39.721567,43.90476,16.912014,15.320804,Low,30.50000000200156,Inland,Inland,,
8000000.0,16.0,500000.0,venkulam,8.7733,76.6918,35.275538,75.794612,78.459867,5.26304,26.046663,Low,16.0,Inland,Inland,,
10800000.0,12.0,900000.0,pangappara,8.5587,76.898,4.164973,51.468139,55.651332,6.838685,8.480528,High,12.0,Inland,Inland,,
3000000.0,2.0,,synthetic_small_plot,,,,,,,,Low,,Inland,Inland,,
3000000.0,2.142857142857143,,synthetic_small_plot,,,,,,,,Low,,Inland,Inland,,
3000000.0,2.2857142857142856,,synthetic_small_plot,,,,,,,,Low,,Inland,Inland,,
3000000.0,2.4285714285714284,,synthetic_small_plot,,,,,,,,Low,,Inland,Inland,,
3000000.0,2.571428571428571,,synthetic_small_plot,,,,,,,,Low,,Inland,Inland,,
3000000.0,2.7142857142857144,,synthetic_small_plot,,,,,,,,Low,,Inland,Inland,,
3000000.0,2.857142857142857,,synthetic_small_plot,,,,,,,,Low,,Inland,Inland,,
6600000.0,3.0,,synthetic_small_plot,,,,,,,,Low,,Inland,Inland,,
6600000.0,3.142857142857143,,synthetic_small_plot,,,,,,,,Low,,Inland,Inland,,
6600000.0,3.2857142857142856,,synthetic_small_plot,,,,,,,,Low,,Inland,Inland,,
6600000.0,3.4285714285714284,,synthetic_small_plot,,,,,,,,Low,,Inland,Inland,,
6600000.0,3.571428571428571,,synthetic_small_plot,,,,,,,,Low,,Inland,Inland,,
6600000.0,3.7142857142857144,,synthetic_small_plot,,,,,,,,Low,,Inland,Inland,,
6600000.0,3.8571428571428568,,synthetic_small_plot,,,,,,,,Low,,Inland,Inland,,
6600000.0,4.0,,synthetic_small_plot,,,,,,,,Low,,Inland,Inland,,
20591641.06652259,8.16070348138902,2296375.5430500004,veli,8.5172,76.8829,7.191318,56.797425,60.980618,0.92903,4.866412,High,8.0,Beachfront,Inland,,
17503016.30634737,15.935917373627538,1050090.4,vettukkad,8.4965,76.9017,11.1397871,55.98303373,60.16622298,0.477177484,5.652523663,Low,15.998622594778508,Beachfront,Inland,,
19188556.322772257,7.856605481979005,2296375.5430500004,veli,8.5172,76.8829,7.191318,56.797425,60.980618,0.92903,4.866412,High,8.0,Beachfront,Inland,,
19968903.907040983,7.952948369548855,2296375.5430500004,veli,8.5172,76.8829,7.191318,56.797425,60.980618,0.92903,4.866412,High,8.0,Beachfront,Inland,,
17324904.20122287,16.123652136939782,1050090.4,vettukkad,8.4965,76.9017,11.1397871,55.98303373,60.16622298,0.477177484,5.652523663,Low,15.998622594778508,Beachfront,Inland,,
17155776.013055235,16.631809890698005,1050090.4,vettukkad,8.4965,76.9017,11.1397871,55.98303373,60.16622298,0.477177484,5.652523663,Low,15.998622594778508,Beachfront,Inland,,
20496549.280705694,8.143280108083168,2296375.5430500004,veli,8.5172,76.8829,7.191318,56.797425,60.980618,0.92903,4.866412,High,8.0,Beachfront,Inland,,
62525173.4016408,124.12946989130926,475199.9999,poovar,8.3177,77.0708,37.817518,65.179452,69.362645,0.905822,17.359581,Low,126.26262628919667,Beachfront,Inland,,
19314353.0816351,8.39638493761983,2296375.5430500004,veli,8.5172,76.8829,7.191318,56.797425,60.980618,0.92903,4.866412,High,8.0,Beachfront,Inland,,
19473992.9561091,8.072718738413318,2296375.5430500004,veli,8.5172,76.8829,7.191318,56.797425,60.980618,0.92903,4.866412,High,8.0,Beachfront,Inland,,
6121212.326632583,7.068572992512875,900059.0358,enikkara,8.5594,76.978,14.66787852,41.79569136,45.9788806,14.31595958,12.7247448,Low,6.999540862783926,Inland,Inland,,
448641.3025396704,5.1328933297434425,90000.0,enikkara,8.5594,76.978,14.66787852,41.79569136,45.9788806,14.31595958,12.7247448,Low,5.0,Inland,Inland,,
6356342.08597081,6.737467037126809,900059.0358,enikkara,8.5594,76.978,14.66787852,41.79569136,45.9788806,14.31595958,12.7247448,Low,6.999540862783926,Inland,Inland,,
2859682.189555025,9.680236434532144,300000.0,janardhanapuram,8.4973,76.9485,14.096683,50.388107,54.5713,6.807043,6.993132,Low,10.0,Inland,Inland,,
62418562.908331916,42.49817521509871,1500000.0,janardhanapuram,8.4973,76.9485,14.096683,50.388107,54.5713,6.807043,6.993132,Low,42.0,Inland,Inland,,
2903238.2848983207,9.607174205234838,300000.0,janardhanapuram,8.4973,76.9485,14.096683,50.388107,54.5713,6.807043,6.993132,Low,10.0,Inland,Inland,,
1253673.8566930983,2.6875232942611706,436363.6364,perukavu,8.4941,77.0118,21.344934,48.453402,52.636595,14.237515,10.894571,Low,2.749999999770833,Inland,Inland,,
4206244.23143359,6.676560706080023,600000.0,perukavu,8.4941,77.0118,21.344934,48.453402,52.636595,14.237515,10.894571,Low,7.0,Inland,Inland,,
1212739.9979069445,2.6130644328363415,436363.6364,perukavu,8.4941,77.0118,21.344934,48.453402,52.636595,14.237515,10.894571,Low,2.749999999770833,Inland,Inland,,
5001798.539199959,7.660639144271225,650000.0,pachalloor,8.4266,76.9614,19.692934,59.016229,63.199422,4.293528,8.397903,Low,8.0,Inland,Inland,,
6382282.297709582,7.200557191455744,928571.4286,pachalloor,8.4266,76.9614,19.692934,59.016229,63.199422,4.293528,8.397903,High,6.999999999784616,Inland,Inland,,
4967669.868472659,8.275106616950612,650000.0,pachalloor,8.4266,76.9614,19.692934,59.016229,63.199422,4.293528,8.397903,Low,8.0,Inland,Inland,,
5030421.580830015,5.654261894190141,897040.6779,ambalamukku,8.5319,76.9601,12.48052,45.839985,50.023178,10.270265,8.679055,Low,5.417814509122831,Inland,Inland,,
3619012.641780839,3.1027671627473303,1166666.667,ambalamukku,8.5319,76.9601,12.48052,45.839985,50.023178,10.270265,8.679055,Low,2.999999999142857,Inland,Inland,,
4807157.327765244,5.438979469961646,897040.6779,ambalamukku,8.5319,76.9601,12.48052,45.839985,50.023178,10.270265,8.679055,Low,5.417814509122831,Inland,Inland,,
1802650.2853899777,1.9401472187544668,925212.3996,ambalathara,8.4546,76.9542,17.334053,55.457479,59.640672,6.445303,10.714211,Low,1.9995408630491944,Inland,Inland,,
4607030.2673127595,3.0216401693318753,1600000.0,ambalathara,8.4546,76.9542,17.334053,55.457479,59.640672,6.445303,10.714211,Low,3.0,Inland,Inland,,
1889179.6854293817,1.9476533950194241,925212.3996,ambalathara,8.4546,76.9542,17.334053,55.457479,59.640672,6.445303,10.714211,Low,1.9995408630491944,Inland,Inland,,
37940362.53978934,32.08865680466865,1200320.0,pipinmoodu,8.5216,76.9708,14.420745,46.791564,50.974757,11.377576,10.111304,Low,30.99173553719008,Inland,Inland,,
8990829.75312951,9.316980535163259,1000000.0,pipinmoodu,8.5216,76.9708,14.420745,46.791564,50.974757,11.377576,10.111304,Low,9.0,Inland,Inland,,
38607978.06648718,31.95798777289433,1200320.0,pipinmoodu,8.5216,76.9708,14.420745,46.791564,50.974757,11.377576,10.111304,Low,30.99173553719008,Inland,Inland,,
1341994.5538344735,4.989531343194584,280000.0,pettah,8.495,76.9294,11.817389,52.023666,56.206859,4.436262,4.622351,High,5.0,Inland,Inland,,
